Time, Voltage 1, Voltage 2, Voltage 3, Pressure, Temperature, Lux, Accel_y, Accel_z, Accel_x,  Gyro_x, Gyro_y, Gyro_z, Gps fix , Gps num, Gps lat, Gps lon, Gps height, Gps speed, Gps course, Gps hdop Angle 1, Angle 2, Heading
830.7796020507812,0.0,0.0,0.0,99772.0,320.0,75.0,-0.0859375,-0.04296875,1.001953125,0.24390244483947754,0.24390244483947754,0.24390244483947754,5.0587158203125,-1.4605504274368286,2.708256959915161,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
830.8842163085938,0.0,0.0,0.0,99734.0,318.0,75.0,-0.0859375,-0.04296875,1.0,0.4878048896789551,0.0,0.24390244483947754,5.098165035247803,-1.4605504274368286,2.688990831375122,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
830.9822998046875,0.0,0.0,0.0,99782.0,320.0,75.0,-0.0859375,-0.041015625,1.001953125,0.0,0.24390244483947754,0.4878048896789551,5.046789169311523,-1.4844036102294922,2.679816484451294,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.08740234375,0.0,0.0,0.0,99775.0,320.0,75.0,-0.083984375,-0.04296875,1.0,0.0,0.0,0.0,5.068807125091553,-1.468807339668274,2.708256959915161,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.183837890625,0.0,0.0,0.0,99778.0,320.0,75.0,-0.0859375,-0.04296875,1.0,0.24390244483947754,0.4878048896789551,0.4878048896789551,5.077981472015381,-1.4798165559768677,2.688990831375122,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.2847900390625,0.0,0.0,0.0,99785.0,320.0,75.0,-0.0859375,-0.04296875,1.0,0.24390244483947754,0.24390244483947754,0.24390244483947754,5.066054821014404,-1.4706422090530396,2.684403657913208,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.3912963867188,0.0,0.0,0.0,99768.0,320.0,75.0,-0.0859375,-0.04296875,1.0,0.24390244483947754,0.0,0.24390244483947754,5.077981472015381,-1.4559632539749146,2.722018241882324,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.4864501953125,0.0,0.0,0.0,99735.0,319.0,75.0,-0.0859375,-0.04296875,1.0,0.24390244483947754,0.24390244483947754,0.24390244483947754,5.068807125091553,-1.4871559143066406,2.684403657913208,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.5995483398438,0.0,0.0,0.0,99787.0,320.0,75.0,-0.0859375,-0.04296875,1.0,0.0,0.24390244483947754,0.24390244483947754,5.082568645477295,-1.4660550355911255,2.703669786453247,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.697509765625,0.0,0.0,0.0,99775.0,320.0,74.0,-0.0859375,-0.04296875,1.001953125,0.24390244483947754,0.24390244483947754,0.24390244483947754,5.096330165863037,-1.45137619972229,2.708256959915161,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.7984619140625,0.0,0.0,0.0,99786.0,320.0,74.0,-0.083984375,-0.04296875,1.001953125,0.4878048896789551,0.24390244483947754,0.24390244483947754,5.068807125091553,-1.4798165559768677,2.703669786453247,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.9038696289062,0.0,0.0,0.0,99786.0,320.0,74.0,-0.083984375,-0.041015625,1.001953125,0.4878048896789551,0.24390244483947754,0.0,5.0844035148620605,-1.473394513130188,2.679816484451294,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
831.999267578125,0.0,0.0,0.0,99776.0,320.0,74.0,-0.0859375,-0.041015625,1.0,0.24390244483947754,0.24390244483947754,0.4878048896789551,5.073394298553467,-1.4752293825149536,2.7201833724975586,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
832.1000366210938,0.0,0.0,0.0,99743.0,319.0,74.0,-0.087890625,-0.04296875,1.001953125,0.0,0.0,0.24390244483947754,5.075229167938232,-1.4871559143066406,2.7064220905303955,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
832.200927734375,0.0,0.0,0.0,99741.0,319.0,74.0,-0.0859375,-0.041015625,1.0,0.0,0.24390244483947754,0.24390244483947754,5.0587158203125,-1.4825688600540161,2.7174313068389893,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
832.3175659179688,0.0,0.0,0.0,99750.0,319.0,74.0,-0.0859375,-0.04296875,1.0,0.24390244483947754,0.24390244483947754,0.24390244483947754,5.102752208709717,-1.4660550355911255,2.7155964374542236,0.0,0.0,559257792.0,378121440.0,184.0,0.0,0.0,9999.0,-2.4000000953674316,4.900000095367432,345.0
